,round,player,response,opponent,action_opponent,payoff,time_php,rt,session,game,strategy
13742,95,s11n9_usuario3,0,['s11n9_usuario5'],0,1,1268.10002327,-1.247,s11n9,changing,00
13743,95,s11n9_usuario4,0,['s11n9_usuario6'],1,4,939.599990845,-0.915,s11n9,changing,01
13744,95,s11n9_usuario5,0,['s11n9_usuario3'],0,1,1428.19976807,-1.402,s11n9,changing,00
13745,95,s11n9_usuario6,1,['s11n9_usuario4'],0,0,1870.49984932,1.84,s11n9,changing,10
13746,95,s11n9_usuario7,0,['s11n9_usuario1'],0,1,917.7000522610001,-0.89,s11n9,changing,00
13747,95,s11n9_usuario8,1,['s11n9_usuario10'],0,0,1518.30005646,1.497,s11n9,changing,10
13748,95,s11n9_usuario9,0,['s11n9_usuario2'],0,1,720.9999561310001,-0.698,s11n9,changing,00
13749,95,s11n9_usuario10,0,['s11n9_usuario8'],1,4,1142.10009575,-1.116,s11n9,changing,01
13750,96,s11n9_usuario1,0,['s11n9_usuario2'],0,1,1527.99987793,-1.503,s11n9,changing,00
13751,96,s11n9_usuario2,0,['s11n9_usuario1'],0,1,741.1000728610001,-0.714,s11n9,changing,00
13752,96,s11n9_usuario3,0,['s11n9_usuario4'],0,1,767.8999900819999,-0.741,s11n9,changing,00
13753,96,s11n9_usuario4,0,['s11n9_usuario3'],0,1,1395.10011673,-1.378,s11n9,changing,00
13754,96,s11n9_usuario5,0,['s11n9_usuario6'],1,4,1046.40007019,-1.029,s11n9,changing,01
13755,96,s11n9_usuario6,1,['s11n9_usuario5'],0,0,4832.10015297,4.788,s11n9,changing,10
13756,96,s11n9_usuario7,0,['s11n9_usuario8'],0,1,1072.10016251,-1.041,s11n9,changing,00
13757,96,s11n9_usuario8,0,['s11n9_usuario7'],0,1,1616.89996719,-1.592,s11n9,changing,00
13758,96,s11n9_usuario9,0,['s11n9_usuario10'],0,1,675.400018692,-0.654,s11n9,changing,00
13759,96,s11n9_usuario10,0,['s11n9_usuario9'],0,1,1526.00002289,-1.5,s11n9,changing,00
13760,97,s11n9_usuario1,0,['s11n9_usuario8'],0,1,642.300128937,-0.618,s11n9,changing,00
13761,97,s11n9_usuario2,0,['s11n9_usuario7'],0,1,686.200141907,-0.629,s11n9,changing,00
13762,97,s11n9_usuario3,0,['s11n9_usuario10'],0,1,1281.1999320999998,-1.252,s11n9,changing,00
13763,97,s11n9_usuario4,0,['s11n9_usuario5'],0,1,1714.90001678,-1.665,s11n9,changing,00
13764,97,s11n9_usuario5,0,['s11n9_usuario4'],0,1,2929.39996719,-2.888,s11n9,changing,00
13765,97,s11n9_usuario6,0,['s11n9_usuario9'],0,1,1068.70007515,-1.038,s11n9,changing,00
13766,97,s11n9_usuario7,0,['s11n9_usuario2'],0,1,2180.39989471,-2.148,s11n9,changing,00
13767,97,s11n9_usuario8,0,['s11n9_usuario1'],0,1,1539.2999649,-1.493,s11n9,changing,00
13768,97,s11n9_usuario9,0,['s11n9_usuario6'],0,1,731.6999435419999,-0.705,s11n9,changing,00
13769,97,s11n9_usuario10,0,['s11n9_usuario3'],0,1,1309.49997902,-1.283,s11n9,changing,00
13770,98,s11n9_usuario1,0,['s11n9_usuario8'],0,1,622.5001811980001,-0.596,s11n9,changing,00
13771,98,s11n9_usuario2,0,['s11n9_usuario3'],0,1,934.80014801,-0.907,s11n9,changing,00
13772,98,s11n9_usuario3,0,['s11n9_usuario2'],0,1,864.0000820160001,-0.837,s11n9,changing,00
13773,98,s11n9_usuario4,0,['s11n9_usuario10'],0,1,947.1001625060001,-0.92,s11n9,changing,00
13774,98,s11n9_usuario5,0,['s11n9_usuario9'],0,1,1826.3001442000002,-1.8,s11n9,changing,00
13775,98,s11n9_usuario6,0,['s11n9_usuario7'],1,4,2206.09998703,-2.175,s11n9,changing,01
