,round,player,action_player,opponent,action_opponent,payoff,rt,session,treatment,actions,response,abs_time
15431,2,s12n11_usuario14,C,['s12n11_usuario4'],D,0,8.6,s12n11,changing,DCC,1,8.6
15432,2,s12n11_usuario15,C,['s12n11_usuario13'],D,0,3.115,s12n11,changing,CCC,1,3.115
15433,2,s12n11_usuario16,D,['s12n11_usuario18'],D,1,-2.264,s12n11,changing,DCD,0,2.264
15434,2,s12n11_usuario17,C,['s12n11_usuario7'],C,3,9.981,s12n11,changing,CDC,1,9.981
15435,2,s12n11_usuario18,D,['s12n11_usuario16'],D,1,-9.348,s12n11,changing,DCD,0,9.348
15436,3,s12n11_usuario1,D,['s12n11_usuario15'],D,1,-2.775,s12n11,changing,DDD,0,2.775
15437,3,s12n11_usuario2,C,['s12n11_usuario16'],D,0,18.149,s12n11,changing,CDC,1,18.149
15438,3,s12n11_usuario3,D,['s12n11_usuario4'],D,1,-13.343,s12n11,changing,DDD,0,13.343
15439,3,s12n11_usuario4,D,['s12n11_usuario3'],D,1,-2.047,s12n11,changing,DCD,0,2.047
15440,3,s12n11_usuario5,D,['s12n11_usuario12'],C,4,-11.293,s12n11,changing,DDD,0,11.293
15441,3,s12n11_usuario6,D,['s12n11_usuario13'],C,4,-2.217,s12n11,changing,DCD,0,2.217
15442,3,s12n11_usuario7,C,['s12n11_usuario18'],D,0,2.323,s12n11,changing,CCC,1,2.323
15443,3,s12n11_usuario8,D,['s12n11_usuario9'],D,1,-1.79,s12n11,changing,DDD,0,1.79
15444,3,s12n11_usuario9,D,['s12n11_usuario8'],D,1,-4.373,s12n11,changing,DCD,0,4.373
15445,3,s12n11_usuario10,C,['s12n11_usuario11'],D,0,3.194,s12n11,changing,CDC,1,3.194
15446,3,s12n11_usuario11,D,['s12n11_usuario10'],C,4,-11.775,s12n11,changing,CCD,0,11.775
15447,3,s12n11_usuario12,C,['s12n11_usuario5'],D,0,1.207,s12n11,changing,CCC,1,1.207
15448,3,s12n11_usuario13,C,['s12n11_usuario6'],D,0,4.71,s12n11,changing,DCC,1,4.71
15449,3,s12n11_usuario14,D,['s12n11_usuario17'],C,4,-5.945,s12n11,changing,CDD,0,5.945
15450,3,s12n11_usuario15,D,['s12n11_usuario1'],D,1,-3.729,s12n11,changing,CDD,0,3.729
15451,3,s12n11_usuario16,D,['s12n11_usuario2'],C,4,-0.876,s12n11,changing,DDD,0,0.876
15452,3,s12n11_usuario17,C,['s12n11_usuario14'],D,0,3.826,s12n11,changing,CCC,1,3.826
15453,3,s12n11_usuario18,D,['s12n11_usuario7'],C,4,-4.372,s12n11,changing,DDD,0,4.372
15454,4,s12n11_usuario1,C,['s12n11_usuario6'],D,0,4.193,s12n11,changing,DDC,1,4.193
15455,4,s12n11_usuario2,D,['s12n11_usuario12'],C,4,-20.952,s12n11,changing,CDD,0,20.952
15456,4,s12n11_usuario3,D,['s12n11_usuario7'],D,1,-11.021,s12n11,changing,DDD,0,11.021
15457,4,s12n11_usuario4,C,['s12n11_usuario8'],C,3,1.147,s12n11,changing,DDC,1,1.147
15458,4,s12n11_usuario5,C,['s12n11_usuario16'],D,0,5.589,s12n11,changing,DCC,1,5.589
15459,4,s12n11_usuario6,D,['s12n11_usuario1'],C,4,-1.785,s12n11,changing,DCD,0,1.785
15460,4,s12n11_usuario7,D,['s12n11_usuario3'],D,1,-2.449,s12n11,changing,CDD,0,2.449
15461,4,s12n11_usuario8,C,['s12n11_usuario4'],C,3,2.555,s12n11,changing,DDC,1,2.555
15462,4,s12n11_usuario9,C,['s12n11_usuario15'],C,3,2.283,s12n11,changing,DDC,1,2.283
15463,4,s12n11_usuario10,C,['s12n11_usuario11'],C,3,3.37,s12n11,changing,CDC,1,3.37
15464,4,s12n11_usuario11,C,['s12n11_usuario10'],C,3,2.784,s12n11,changing,DCC,1,2.784
15465,4,s12n11_usuario12,C,['s12n11_usuario2'],D,0,0.629,s12n11,changing,CDC,1,0.629
15466,4,s12n11_usuario13,D,['s12n11_usuario14'],D,1,-5.87,s12n11,changing,CDD,0,5.87
15467,4,s12n11_usuario14,D,['s12n11_usuario13'],D,1,-10.229,s12n11,changing,DCD,0,10.229
15468,4,s12n11_usuario15,C,['s12n11_usuario9'],C,3,2.904,s12n11,changing,DDC,1,2.904
15469,4,s12n11_usuario16,D,['s12n11_usuario5'],C,4,-0.875,s12n11,changing,DCD,0,0.875
15470,4,s12n11_usuario17,C,['s12n11_usuario18'],D,0,7.537,s12n11,changing,CDC,1,7.537
15471,4,s12n11_usuario18,D,['s12n11_usuario17'],C,4,-5.66,s12n11,changing,DCD,0,5.66
15472,5,s12n11_usuario1,C,['s12n11_usuario12'],C,3,2.625,s12n11,changing,CDC,1,2.625
15473,5,s12n11_usuario2,C,['s12n11_usuario15'],C,3,10.829,s12n11,changing,DCC,1,10.829
15474,5,s12n11_usuario3,D,['s12n11_usuario17'],C,4,-4.551,s12n11,changing,DDD,0,4.551
15475,5,s12n11_usuario4,D,['s12n11_usuario8'],C,4,-2.546,s12n11,changing,CCD,0,2.546
15476,5,s12n11_usuario5,D,['s12n11_usuario16'],D,1,-23.515,s12n11,changing,CDD,0,23.515
15477,5,s12n11_usuario6,D,['s12n11_usuario7'],D,1,-1.253,s12n11,changing,DCD,0,1.253
15478,5,s12n11_usuario7,D,['s12n11_usuario6'],D,1,-1.889,s12n11,changing,DDD,0,1.889
15479,5,s12n11_usuario8,C,['s12n11_usuario4'],D,0,2.035,s12n11,changing,CCC,1,2.035
15480,5,s12n11_usuario9,D,['s12n11_usuario11'],C,4,-9.619,s12n11,changing,CCD,0,9.619
15481,5,s12n11_usuario10,C,['s12n11_usuario14'],C,3,2.834,s12n11,changing,CCC,1,2.834
15482,5,s12n11_usuario11,C,['s12n11_usuario9'],D,0,4.299,s12n11,changing,CCC,1,4.299
15483,5,s12n11_usuario12,C,['s12n11_usuario1'],C,3,0.485,s12n11,changing,CDC,1,0.485
15484,5,s12n11_usuario13,C,['s12n11_usuario18'],D,0,7.071,s12n11,changing,DDC,1,7.071
15485,5,s12n11_usuario14,C,['s12n11_usuario10'],C,3,10.227,s12n11,changing,DDC,1,10.227
15486,5,s12n11_usuario15,C,['s12n11_usuario2'],C,3,2.67,s12n11,changing,CCC,1,2.67
15487,5,s12n11_usuario16,D,['s12n11_usuario5'],D,1,-2.453,s12n11,changing,DCD,0,2.453
15488,5,s12n11_usuario17,C,['s12n11_usuario3'],D,0,5.495,s12n11,changing,CDC,1,5.495
15489,5,s12n11_usuario18,D,['s12n11_usuario13'],C,4,-3.637,s12n11,changing,DCD,0,3.637
15490,6,s12n11_usuario1,D,['s12n11_usuario4'],D,1,-12.218,s12n11,changing,CCD,0,12.218
15491,6,s12n11_usuario2,C,['s12n11_usuario16'],D,0,5.757,s12n11,changing,CCC,1,5.757
15492,6,s12n11_usuario3,D,['s12n11_usuario10'],C,4,-5.081,s12n11,changing,DCD,0,5.081
15493,6,s12n11_usuario4,D,['s12n11_usuario1'],D,1,-1.928,s12n11,changing,DCD,0,1.928
15494,6,s12n11_usuario5,D,['s12n11_usuario7'],C,4,-13.497,s12n11,changing,DDD,0,13.497
15495,6,s12n11_usuario6,D,['s12n11_usuario8'],D,1,-1.984,s12n11,changing,DDD,0,1.984
15496,6,s12n11_usuario7,C,['s12n11_usuario5'],D,0,2.191,s12n11,changing,DDC,1,2.191
15497,6,s12n11_usuario8,D,['s12n11_usuario6'],D,1,-1.489,s12n11,changing,CDD,0,1.489
15498,6,s12n11_usuario9,C,['s12n11_usuario14'],C,3,12.359,s12n11,changing,DCC,1,12.359
15499,6,s12n11_usuario10,C,['s12n11_usuario3'],D,0,1.946,s12n11,changing,CCC,1,1.946
15500,6,s12n11_usuario11,D,['s12n11_usuario13'],D,1,-3.579,s12n11,changing,CDD,0,3.579
15501,6,s12n11_usuario12,C,['s12n11_usuario15'],C,3,0.514,s12n11,changing,CCC,1,0.514
15502,6,s12n11_usuario13,D,['s12n11_usuario11'],D,1,-6.505,s12n11,changing,CDD,0,6.505
15503,6,s12n11_usuario14,C,['s12n11_usuario9'],C,3,12.167,s12n11,changing,CCC,1,12.167
15504,6,s12n11_usuario15,C,['s12n11_usuario12'],C,3,2.37,s12n11,changing,CCC,1,2.37
15505,6,s12n11_usuario16,D,['s12n11_usuario2'],C,4,-1.047,s12n11,changing,DDD,0,1.047
15506,6,s12n11_usuario17,C,['s12n11_usuario18'],D,0,9.886,s12n11,changing,CDC,1,9.886
15507,6,s12n11_usuario18,D,['s12n11_usuario17'],C,4,-11.545,s12n11,changing,DCD,0,11.545
15508,7,s12n11_usuario1,D,['s12n11_usuario11'],D,1,-3.785,s12n11,changing,DDD,0,3.785
15509,7,s12n11_usuario2,D,['s12n11_usuario4'],C,4,-9.169,s12n11,changing,CDD,0,9.169
15510,7,s12n11_usuario3,D,['s12n11_usuario6'],D,1,-3.997,s12n11,changing,DCD,0,3.997
15511,7,s12n11_usuario4,C,['s12n11_usuario2'],D,0,1.707,s12n11,changing,DDC,1,1.707
15512,7,s12n11_usuario5,D,['s12n11_usuario8'],D,1,-19.748,s12n11,changing,DCD,0,19.748
15513,7,s12n11_usuario6,D,['s12n11_usuario3'],D,1,-1.481,s12n11,changing,DDD,0,1.481
15514,7,s12n11_usuario7,C,['s12n11_usuario17'],C,3,2.894,s12n11,changing,CDC,1,2.894
15515,7,s12n11_usuario8,D,['s12n11_usuario5'],D,1,-1.23,s12n11,changing,DDD,0,1.23
15516,7,s12n11_usuario9,D,['s12n11_usuario12'],C,4,-16.146,s12n11,changing,CCD,0,16.146
15517,7,s12n11_usuario10,C,['s12n11_usuario16'],D,0,2.082,s12n11,changing,CDC,1,2.082
15518,7,s12n11_usuario11,D,['s12n11_usuario1'],D,1,-2.402,s12n11,changing,DDD,0,2.402
15519,7,s12n11_usuario12,C,['s12n11_usuario9'],D,0,0.581,s12n11,changing,CCC,1,0.581
15520,7,s12n11_usuario13,C,['s12n11_usuario15'],C,3,5.071,s12n11,changing,DDC,1,5.071
15521,7,s12n11_usuario14,C,['s12n11_usuario18'],D,0,11.004,s12n11,changing,CCC,1,11.004
15522,7,s12n11_usuario15,C,['s12n11_usuario13'],C,3,1.947,s12n11,changing,CCC,1,1.947
15523,7,s12n11_usuario16,D,['s12n11_usuario10'],C,4,-0.727,s12n11,changing,DCD,0,0.727
15524,7,s12n11_usuario17,C,['s12n11_usuario7'],C,3,7.841,s12n11,changing,CDC,1,7.841
15525,7,s12n11_usuario18,D,['s12n11_usuario14'],C,4,-2.576,s12n11,changing,DCD,0,2.576
15526,8,s12n11_usuario1,C,['s12n11_usuario4'],D,0,3.917,s12n11,changing,DDC,1,3.917
15527,8,s12n11_usuario2,D,['s12n11_usuario5'],D,1,-1.803,s12n11,changing,DCD,0,1.803
15528,8,s12n11_usuario3,C,['s12n11_usuario13'],D,0,6.804,s12n11,changing,DDC,1,6.804
15529,8,s12n11_usuario4,D,['s12n11_usuario1'],C,4,-2.0,s12n11,changing,CDD,0,2.0
15530,8,s12n11_usuario5,D,['s12n11_usuario2'],D,1,-13.271,s12n11,changing,DDD,0,13.271
15531,8,s12n11_usuario6,D,['s12n11_usuario11'],D,1,-1.258,s12n11,changing,DDD,0,1.258
15532,8,s12n11_usuario7,C,['s12n11_usuario15'],C,3,2.186,s12n11,changing,CCC,1,2.186
15533,8,s12n11_usuario8,D,['s12n11_usuario9'],C,4,-1.505,s12n11,changing,DDD,0,1.505
15534,8,s12n11_usuario9,C,['s12n11_usuario8'],D,0,8.774,s12n11,changing,DCC,1,8.774
15535,8,s12n11_usuario10,C,['s12n11_usuario12'],C,3,1.999,s12n11,changing,CDC,1,1.999
15536,8,s12n11_usuario11,D,['s12n11_usuario6'],D,1,-2.187,s12n11,changing,DDD,0,2.187
15537,8,s12n11_usuario12,C,['s12n11_usuario10'],C,3,0.644,s12n11,changing,CDC,1,0.644
15538,8,s12n11_usuario13,D,['s12n11_usuario3'],C,4,-9.378,s12n11,changing,CCD,0,9.378
15539,8,s12n11_usuario14,C,['s12n11_usuario17'],C,3,17.235,s12n11,changing,CDC,1,17.235
15540,8,s12n11_usuario15,C,['s12n11_usuario7'],C,3,3.28,s12n11,changing,CCC,1,3.28
15541,8,s12n11_usuario16,D,['s12n11_usuario18'],D,1,-1.096,s12n11,changing,DCD,0,1.096
15542,8,s12n11_usuario17,C,['s12n11_usuario14'],C,3,2.185,s12n11,changing,CCC,1,2.185
15543,8,s12n11_usuario18,D,['s12n11_usuario16'],D,1,-4.356,s12n11,changing,DCD,0,4.356
15544,9,s12n11_usuario1,D,['s12n11_usuario18'],D,1,-2.116,s12n11,changing,CDD,0,2.116
15545,9,s12n11_usuario2,D,['s12n11_usuario6'],D,1,-6.853,s12n11,changing,DDD,0,6.853
15546,9,s12n11_usuario3,D,['s12n11_usuario16'],D,1,-3.319,s12n11,changing,CDD,0,3.319
15547,9,s12n11_usuario4,D,['s12n11_usuario17'],C,4,-1.024,s12n11,changing,DCD,0,1.024
15548,9,s12n11_usuario5,D,['s12n11_usuario13'],C,4,-9.664,s12n11,changing,DDD,0,9.664
15549,9,s12n11_usuario6,D,['s12n11_usuario2'],D,1,-1.226,s12n11,changing,DDD,0,1.226
15550,9,s12n11_usuario7,C,['s12n11_usuario15'],C,3,1.86,s12n11,changing,CCC,1,1.86
15551,9,s12n11_usuario8,D,['s12n11_usuario10'],C,4,-1.292,s12n11,changing,DCD,0,1.292
15552,9,s12n11_usuario9,C,['s12n11_usuario12'],C,3,3.473,s12n11,changing,CDC,1,3.473
15553,9,s12n11_usuario10,C,['s12n11_usuario8'],D,0,2.144,s12n11,changing,CCC,1,2.144
15554,9,s12n11_usuario11,D,['s12n11_usuario14'],D,1,-3.124,s12n11,changing,DDD,0,3.124
15555,9,s12n11_usuario12,C,['s12n11_usuario9'],C,3,0.474,s12n11,changing,CCC,1,0.474
15556,9,s12n11_usuario13,C,['s12n11_usuario5'],D,0,3.885,s12n11,changing,DCC,1,3.885
15557,9,s12n11_usuario14,D,['s12n11_usuario11'],D,1,-12.205,s12n11,changing,CCD,0,12.205
15558,9,s12n11_usuario15,C,['s12n11_usuario7'],C,3,2.248,s12n11,changing,CCC,1,2.248
15559,9,s12n11_usuario16,D,['s12n11_usuario3'],D,1,-0.796,s12n11,changing,DDD,0,0.796
15560,9,s12n11_usuario17,C,['s12n11_usuario4'],D,0,1.114,s12n11,changing,CCC,1,1.114
15561,9,s12n11_usuario18,D,['s12n11_usuario1'],D,1,-3.094,s12n11,changing,DDD,0,3.094
15562,10,s12n11_usuario1,D,['s12n11_usuario8'],D,1,-1.372,s12n11,changing,DDD,0,1.372
15563,10,s12n11_usuario2,C,['s12n11_usuario3'],D,0,4.588,s12n11,changing,DDC,1,4.588
15564,10,s12n11_usuario3,D,['s12n11_usuario2'],C,4,-1.137,s12n11,changing,DDD,0,1.137
15565,10,s12n11_usuario4,D,['s12n11_usuario16'],D,1,-0.855,s12n11,changing,DCD,0,0.855
15566,10,s12n11_usuario5,D,['s12n11_usuario6'],D,1,-9.104,s12n11,changing,DCD,0,9.104
15567,10,s12n11_usuario6,D,['s12n11_usuario5'],D,1,-1.407,s12n11,changing,DDD,0,1.407
15568,10,s12n11_usuario7,C,['s12n11_usuario12'],C,3,1.326,s12n11,changing,CCC,1,1.326
15569,10,s12n11_usuario8,D,['s12n11_usuario1'],D,1,-1.205,s12n11,changing,DCD,0,1.205
15570,10,s12n11_usuario9,D,['s12n11_usuario10'],C,4,-2.323,s12n11,changing,CCD,0,2.323
15571,10,s12n11_usuario10,C,['s12n11_usuario9'],D,0,2.288,s12n11,changing,CDC,1,2.288
15572,10,s12n11_usuario11,D,['s12n11_usuario13'],D,1,-2.182,s12n11,changing,DDD,0,2.182
15573,10,s12n11_usuario12,C,['s12n11_usuario7'],C,3,1.578,s12n11,changing,CCC,1,1.578
15574,10,s12n11_usuario13,D,['s12n11_usuario11'],D,1,-4.435,s12n11,changing,CDD,0,4.435
15575,10,s12n11_usuario14,D,['s12n11_usuario15'],C,4,-7.473,s12n11,changing,DDD,0,7.473
15576,10,s12n11_usuario15,C,['s12n11_usuario14'],D,0,1.939,s12n11,changing,CCC,1,1.939
15577,10,s12n11_usuario16,D,['s12n11_usuario4'],D,1,-1.018,s12n11,changing,DDD,0,1.018
15578,10,s12n11_usuario17,C,['s12n11_usuario18'],D,0,2.014,s12n11,changing,CDC,1,2.014
15579,10,s12n11_usuario18,D,['s12n11_usuario17'],C,4,-3.187,s12n11,changing,DDD,0,3.187
15580,11,s12n11_usuario1,D,['s12n11_usuario12'],C,4,-10.218,s12n11,changing,DDD,0,10.218
15581,11,s12n11_usuario2,D,['s12n11_usuario18'],D,1,-1.621,s12n11,changing,CDD,0,1.621
15582,11,s12n11_usuario3,D,['s12n11_usuario4'],D,1,-3.413,s12n11,changing,DCD,0,3.413
15583,11,s12n11_usuario4,D,['s12n11_usuario3'],D,1,-1.312,s12n11,changing,DDD,0,1.312
15584,11,s12n11_usuario5,C,['s12n11_usuario14'],D,0,14.35,s12n11,changing,DDC,1,14.35
15585,11,s12n11_usuario6,D,['s12n11_usuario16'],D,1,-1.574,s12n11,changing,DDD,0,1.574
15586,11,s12n11_usuario7,C,['s12n11_usuario15'],C,3,0.757,s12n11,changing,CCC,1,0.757
15587,11,s12n11_usuario8,D,['s12n11_usuario10'],C,4,-1.164,s12n11,changing,DDD,0,1.164
15588,11,s12n11_usuario9,D,['s12n11_usuario13'],D,1,-2.554,s12n11,changing,DCD,0,2.554
15589,11,s12n11_usuario10,C,['s12n11_usuario8'],D,0,1.892,s12n11,changing,CDC,1,1.892
15590,11,s12n11_usuario11,D,['s12n11_usuario17'],C,4,-2.76,s12n11,changing,DDD,0,2.76
15591,11,s12n11_usuario12,C,['s12n11_usuario1'],D,0,1.534,s12n11,changing,CCC,1,1.534
15592,11,s12n11_usuario13,D,['s12n11_usuario9'],D,1,-3.403,s12n11,changing,DDD,0,3.403
15593,11,s12n11_usuario14,D,['s12n11_usuario5'],C,4,-6.599,s12n11,changing,DCD,0,6.599
15594,11,s12n11_usuario15,C,['s12n11_usuario7'],C,3,2.506,s12n11,changing,CDC,1,2.506
15595,11,s12n11_usuario16,D,['s12n11_usuario6'],D,1,-1.087,s12n11,changing,DDD,0,1.087
15596,11,s12n11_usuario17,C,['s12n11_usuario11'],D,0,5.756,s12n11,changing,CDC,1,5.756
15597,11,s12n11_usuario18,D,['s12n11_usuario2'],D,1,-3.84,s12n11,changing,DCD,0,3.84
15598,12,s12n11_usuario1,C,['s12n11_usuario5'],D,0,4.546,s12n11,changing,DCC,1,4.546
15599,12,s12n11_usuario2,D,['s12n11_usuario15'],C,4,-10.93,s12n11,changing,DDD,0,10.93
15600,12,s12n11_usuario3,D,['s12n11_usuario7'],C,4,-3.634,s12n11,changing,DDD,0,3.634
15601,12,s12n11_usuario4,D,['s12n11_usuario17'],D,1,-1.521,s12n11,changing,DDD,0,1.521
15602,12,s12n11_usuario5,D,['s12n11_usuario1'],C,4,-10.779,s12n11,changing,CDD,0,10.779
15603,12,s12n11_usuario6,D,['s12n11_usuario14'],D,1,-1.364,s12n11,changing,DDD,0,1.364
15604,12,s12n11_usuario7,C,['s12n11_usuario3'],D,0,1.161,s12n11,changing,CCC,1,1.161
15605,12,s12n11_usuario8,D,['s12n11_usuario10'],C,4,-0.872,s12n11,changing,DCD,0,0.872
15606,12,s12n11_usuario9,D,['s12n11_usuario13'],D,1,-2.702,s12n11,changing,DDD,0,2.702
15607,12,s12n11_usuario10,C,['s12n11_usuario8'],D,0,2.043,s12n11,changing,CDC,1,2.043
15608,12,s12n11_usuario11,D,['s12n11_usuario18'],C,4,-2.843,s12n11,changing,DCD,0,2.843
15609,12,s12n11_usuario12,C,['s12n11_usuario16'],D,0,1.598,s12n11,changing,CDC,1,1.598
15610,12,s12n11_usuario13,D,['s12n11_usuario9'],D,1,-5.008,s12n11,changing,DDD,0,5.008
15611,12,s12n11_usuario14,D,['s12n11_usuario6'],D,1,-2.689,s12n11,changing,DCD,0,2.689
15612,12,s12n11_usuario15,C,['s12n11_usuario2'],D,0,2.653,s12n11,changing,CCC,1,2.653
15613,12,s12n11_usuario16,D,['s12n11_usuario12'],C,4,-1.004,s12n11,changing,DDD,0,1.004
15614,12,s12n11_usuario17,D,['s12n11_usuario4'],D,1,-5.083,s12n11,changing,CDD,0,5.083
15615,12,s12n11_usuario18,C,['s12n11_usuario11'],D,0,4.997,s12n11,changing,DDC,1,4.997
15616,13,s12n11_usuario1,C,['s12n11_usuario9'],D,0,2.573,s12n11,changing,CDC,1,2.573
15617,13,s12n11_usuario2,D,['s12n11_usuario17'],D,1,-2.005,s12n11,changing,DCD,0,2.005
15618,13,s12n11_usuario3,D,['s12n11_usuario16'],D,1,-3.261,s12n11,changing,DCD,0,3.261
15619,13,s12n11_usuario4,C,['s12n11_usuario14'],D,0,1.251,s12n11,changing,DDC,1,1.251
15620,13,s12n11_usuario5,D,['s12n11_usuario12'],C,4,-12.273,s12n11,changing,DCD,0,12.273
15621,13,s12n11_usuario6,D,['s12n11_usuario10'],C,4,-0.923,s12n11,changing,DDD,0,0.923
15622,13,s12n11_usuario7,D,['s12n11_usuario11'],D,1,-1.703,s12n11,changing,CDD,0,1.703
15623,13,s12n11_usuario8,D,['s12n11_usuario18'],D,1,-1.564,s12n11,changing,DCD,0,1.564
15624,13,s12n11_usuario9,D,['s12n11_usuario1'],C,4,-2.822,s12n11,changing,DDD,0,2.822
15625,13,s12n11_usuario10,C,['s12n11_usuario6'],D,0,5.035,s12n11,changing,CDC,1,5.035
15626,13,s12n11_usuario11,D,['s12n11_usuario7'],D,1,-1.976,s12n11,changing,DCD,0,1.976
15627,13,s12n11_usuario12,C,['s12n11_usuario5'],D,0,2.115,s12n11,changing,CDC,1,2.115
15628,13,s12n11_usuario13,D,['s12n11_usuario15'],D,1,-2.721,s12n11,changing,DDD,0,2.721
15629,13,s12n11_usuario14,D,['s12n11_usuario4'],C,4,-3.594,s12n11,changing,DDD,0,3.594
15630,13,s12n11_usuario15,D,['s12n11_usuario13'],D,1,-2.248,s12n11,changing,CDD,0,2.248
15631,13,s12n11_usuario16,D,['s12n11_usuario3'],D,1,-0.986,s12n11,changing,DCD,0,0.986
15632,13,s12n11_usuario17,D,['s12n11_usuario2'],D,1,-3.272,s12n11,changing,DDD,0,3.272
15633,13,s12n11_usuario18,D,['s12n11_usuario8'],D,1,-3.112,s12n11,changing,CDD,0,3.112
15634,14,s12n11_usuario1,D,['s12n11_usuario18'],D,1,-1.062,s12n11,changing,CDD,0,1.062
15635,14,s12n11_usuario2,D,['s12n11_usuario4'],D,1,-2.487,s12n11,changing,DDD,0,2.487
15636,14,s12n11_usuario3,D,['s12n11_usuario10'],D,1,-20.052,s12n11,changing,DDD,0,20.052
15637,14,s12n11_usuario4,D,['s12n11_usuario2'],D,1,-1.523,s12n11,changing,CDD,0,1.523
15638,14,s12n11_usuario5,D,['s12n11_usuario12'],C,4,-19.257,s12n11,changing,DCD,0,19.257
15639,14,s12n11_usuario6,C,['s12n11_usuario11'],D,0,2.558,s12n11,changing,DCC,1,2.558
15640,14,s12n11_usuario7,D,['s12n11_usuario13'],D,1,-1.004,s12n11,changing,DDD,0,1.004
15641,14,s12n11_usuario8,D,['s12n11_usuario14'],D,1,-1.182,s12n11,changing,DDD,0,1.182
15642,14,s12n11_usuario9,D,['s12n11_usuario16'],D,1,-3.843,s12n11,changing,DCD,0,3.843
15643,14,s12n11_usuario10,D,['s12n11_usuario3'],D,1,-6.802,s12n11,changing,CDD,0,6.802
15644,14,s12n11_usuario11,D,['s12n11_usuario6'],C,4,-1.246,s12n11,changing,DDD,0,1.246
15645,14,s12n11_usuario12,C,['s12n11_usuario5'],D,0,2.547,s12n11,changing,CDC,1,2.547
15646,14,s12n11_usuario13,D,['s12n11_usuario7'],D,1,-3.799,s12n11,changing,DDD,0,3.799
15647,14,s12n11_usuario14,D,['s12n11_usuario8'],D,1,-4.775,s12n11,changing,DCD,0,4.775
15648,14,s12n11_usuario15,D,['s12n11_usuario17'],D,1,-4.174,s12n11,changing,DDD,0,4.174
15649,14,s12n11_usuario16,D,['s12n11_usuario9'],D,1,-0.823,s12n11,changing,DDD,0,0.823
15650,14,s12n11_usuario17,D,['s12n11_usuario15'],D,1,-2.684,s12n11,changing,DDD,0,2.684
15651,14,s12n11_usuario18,D,['s12n11_usuario1'],D,1,-4.483,s12n11,changing,DDD,0,4.483
15652,15,s12n11_usuario1,D,['s12n11_usuario18'],D,1,-1.229,s12n11,changing,DDD,0,1.229
15653,15,s12n11_usuario2,D,['s12n11_usuario4'],D,1,-1.783,s12n11,changing,DDD,0,1.783
15654,15,s12n11_usuario3,D,['s12n11_usuario9'],C,4,-12.95,s12n11,changing,DDD,0,12.95
15655,15,s12n11_usuario4,D,['s12n11_usuario2'],D,1,-0.503,s12n11,changing,DDD,0,0.503
15656,15,s12n11_usuario5,D,['s12n11_usuario8'],D,1,-17.652,s12n11,changing,DCD,0,17.652
15657,15,s12n11_usuario6,C,['s12n11_usuario14'],C,3,2.726,s12n11,changing,CDC,1,2.726
15658,15,s12n11_usuario7,D,['s12n11_usuario12'],D,1,-0.813,s12n11,changing,DDD,0,0.813
15659,15,s12n11_usuario8,D,['s12n11_usuario5'],D,1,-0.917,s12n11,changing,DDD,0,0.917
15660,15,s12n11_usuario9,C,['s12n11_usuario3'],D,0,2.325,s12n11,changing,DDC,1,2.325
15661,15,s12n11_usuario10,C,['s12n11_usuario13'],C,3,3.859,s12n11,changing,DDC,1,3.859
15662,15,s12n11_usuario11,D,['s12n11_usuario17'],D,1,-2.169,s12n11,changing,DCD,0,2.169
15663,15,s12n11_usuario12,D,['s12n11_usuario7'],D,1,-2.499,s12n11,changing,CDD,0,2.499
15664,15,s12n11_usuario13,C,['s12n11_usuario10'],C,3,1.832,s12n11,changing,DDC,1,1.832
15665,15,s12n11_usuario14,C,['s12n11_usuario6'],C,3,6.128,s12n11,changing,DDC,1,6.128
15666,15,s12n11_usuario15,C,['s12n11_usuario16'],D,0,1.893,s12n11,changing,DDC,1,1.893
15667,15,s12n11_usuario16,D,['s12n11_usuario15'],C,4,-0.704,s12n11,changing,DDD,0,0.704
15668,15,s12n11_usuario17,D,['s12n11_usuario11'],D,1,-2.318,s12n11,changing,DDD,0,2.318
15669,15,s12n11_usuario18,D,['s12n11_usuario1'],D,1,-3.257,s12n11,changing,DDD,0,3.257
15670,16,s12n11_usuario1,C,['s12n11_usuario14'],D,0,17.804,s12n11,changing,DDC,1,17.804
15671,16,s12n11_usuario2,D,['s12n11_usuario9'],D,1,-1.585,s12n11,changing,DDD,0,1.585
15672,16,s12n11_usuario3,D,['s12n11_usuario4'],D,1,-1.72,s12n11,changing,DCD,0,1.72
15673,16,s12n11_usuario4,D,['s12n11_usuario3'],D,1,-0.905,s12n11,changing,DDD,0,0.905
15674,16,s12n11_usuario5,D,['s12n11_usuario13'],C,4,-25.969,s12n11,changing,DDD,0,25.969
15675,16,s12n11_usuario6,D,['s12n11_usuario11'],D,1,-1.539,s12n11,changing,CCD,0,1.539
15676,16,s12n11_usuario7,D,['s12n11_usuario16'],D,1,-2.482,s12n11,changing,DDD,0,2.482
15677,16,s12n11_usuario8,D,['s12n11_usuario17'],C,4,-1.44,s12n11,changing,DDD,0,1.44
15678,16,s12n11_usuario9,D,['s12n11_usuario2'],D,1,-1.544,s12n11,changing,CDD,0,1.544
15679,16,s12n11_usuario10,C,['s12n11_usuario18'],C,3,2.511,s12n11,changing,CCC,1,2.511
15680,16,s12n11_usuario11,D,['s12n11_usuario6'],D,1,-1.943,s12n11,changing,DDD,0,1.943
